GeoFIPS,GeoName,Region,TableName,ComponentName,Unit,Line,IndustryClassification,Description,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
 "49000" ,"Utah",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1585,1612,1654,1765,1899,2051,1985,1993,2059,2263,2383,2528,2628,2712,2812,3005,3064,3215,3288,3540,3617
 "49000" ,"Utah",7,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1262,1248,1261,1320,1400,1504,1463,1496,1566,1689,1787,1874,1994,2099,2190,2314,2355,2479,2568,2812,2886
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",21394,22495,23795,25269,26736,27930,29314,31026,32926,34343,35454,36821,36763,37957,39722,40821,42351,44023,45383,46518,47845
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7685,7879,8437,8989,9536,10012,10327,11083,11815,12092,12405,12861,12348,12802,13540,13765,14263,14778,14714,14867,15356
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2439,2629,2865,3036,3257,3513,3607,3881,3946,3831,3911,3732,3596,3663,3784,3892,4100,4295,4442,4580,4798
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1150,1259,1352,1397,1498,1599,1668,1748,1681,1542,1553,1387,1333,1434,1519,1579,1656,1748,1827,1852,1934
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",478,509,566,641,706,773,797,898,928,919,927,906,829,810,819,845,874,888,909,952,990
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",568,609,679,712,772,848,832,903,976,980,1021,1030,1029,1007,1022,1042,1125,1197,1232,1303,1392
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",244,252,268,287,282,294,311,331,362,390,410,408,406,413,424,427,445,461,474,474,482
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",5245,5250,5572,5953,6279,6499,6720,7202,7869,8260,8494,9129,8751,9139,9756,9873,10163,10483,10272,10286,10558
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",2080,2109,2217,2244,2427,2547,2529,2644,2827,2962,3115,3333,3454,3542,3667,3784,3909,4083,4233,4341,4452
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",852,838,848,881,867,849,849,859,894,907,876,842,800,805,809,812,818,823,833,836,842
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",810,705,763,988,1027,997,1181,1430,1690,1850,1922,2280,1750,1966,2319,2239,2209,2149,1607,1400,1520
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1503,1598,1744,1839,1958,2106,2161,2270,2458,2542,2581,2675,2747,2827,2960,3039,3227,3428,3600,3709,3743
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",13709,14615,15358,16280,17200,17918,18987,19944,21111,22251,23050,23961,24415,25154,26182,27056,28088,29245,30669,31651,32490
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",12955,13658,14339,15150,15928,16686,17708,18640,19714,20655,21473,22184,22507,23139,23958,24655,25585,26643,28025,28897,29640
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",3693,3878,4091,4305,4572,4733,4886,5140,5500,5819,6123,6375,6487,6586,6830,7139,7355,7680,8006,8251,8448
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2755,2921,3163,3395,3783,4151,4583,4839,5160,5450,5760,5993,6312,6592,6872,7177,7503,7726,8144,8517,8680
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",518,555,604,641,686,700,757,805,840,851,855,862,830,834,886,898,934,988,1034,1078,1105
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",1152,1164,1201,1195,1194,1231,1286,1357,1410,1459,1510,1517,1548,1514,1501,1517,1596,1621,1706,1736,1801
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1476,1517,1567,1665,1698,1773,1861,1993,2069,2147,2196,2246,2229,2318,2427,2524,2653,2814,3028,3089,3185
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1314,1456,1593,1774,1717,1726,1788,1934,2049,2103,2176,2227,2048,2121,2233,2271,2405,2553,2728,2755,2821
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",2048,2167,2120,2176,2277,2371,2547,2572,2686,2827,2852,2962,3053,3174,3210,3129,3140,3261,3379,3471,3600
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",753,958,1019,1130,1272,1232,1279,1303,1397,1596,1577,1777,1908,2016,2224,2401,2503,2602,2644,2754,2849
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",2463,2765,2853,3020,3273,3276,3365,3497,3786,4137,4170,4433,4703,4952,5211,5492,5689,5903,6087,6370,6628
 "50000" ,"Vermont",1,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1710,1807,1834,1890,2001,2044,2086,2194,2389,2541,2594,2656,2795,2937,2987,3091,3186,3301,3442,3616,3779
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",20031,21306,22839,24501,25382,26242,27647,29549,31559,33181,34527,35512,35089,35912,37005,37995,38515,39712,40893,42178,43551
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7603,7950,8657,9198,9343,9577,10001,10681,11262,11694,11890,11826,11086,11454,11952,12194,12266,12354,12355,12447,12785
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2662,2904,3209,3398,3471,3607,3757,4036,4179,4213,4222,3898,3586,3662,3748,3861,3920,3983,4111,4156,4229
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1088,1180,1277,1345,1414,1484,1511,1591,1576,1485,1493,1274,1180,1260,1287,1365,1394,1437,1517,1546,1556
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",641,689,767,799,831,900,937,1018,1072,1079,1045,959,858,855,875,889,903,904,934,943,965
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",592,670,765,839,822,802,854,934,1009,1077,1084,1076,980,961,974,982,990,995,1000,1006,1033
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",341,364,400,415,404,421,454,494,522,572,600,590,568,586,612,624,632,647,660,661,675
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4941,5047,5448,5800,5872,5970,6244,6644,7083,7481,7669,7928,7500,7792,8204,8334,8346,8371,8245,8290,8556
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1766,1793,1889,1976,2021,2075,2125,2211,2326,2430,2516,2616,2609,2653,2734,2810,2821,2890,2966,3081,3199
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",974,1007,1076,1065,1052,1054,1081,1133,1161,1190,1172,1140,1084,1114,1131,1151,1148,1146,1150,1160,1153
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",598,541,601,754,730,689,808,939,1144,1267,1337,1498,1086,1260,1487,1482,1416,1321,977,839,920
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1603,1705,1882,2005,2069,2152,2230,2361,2453,2593,2643,2674,2720,2765,2852,2891,2961,3015,3152,3211,3283
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",12429,13355,14182,15303,16039,16665,17646,18868,20297,21487,22637,23686,24003,24458,25053,25800,26249,27358,28538,29731,30766
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",12277,13143,13948,15045,15742,16313,17266,18503,19924,21031,22169,23039,23359,23790,24355,25004,25453,26504,27721,28808,29826
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",3927,4091,4271,4496,4745,4891,5057,5297,5651,5915,6190,6451,6689,6777,6937,7131,7379,7789,8235,8592,8921
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2464,2561,2674,2826,3057,3310,3537,3796,4050,4245,4452,4701,4964,5076,5237,5433,5488,5687,5981,6238,6460
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",605,641,701,749,727,702,745,799,847,865,878,877,845,871,941,970,996,1015,1045,1076,1106
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",611,710,774,849,903,864,921,1016,1102,1181,1252,1277,1295,1331,1318,1363,1370,1380,1454,1500,1545
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1308,1344,1414,1520,1555,1601,1712,1853,1984,2103,2180,2232,2194,2248,2326,2401,2429,2510,2669,2766,2788
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1277,1377,1519,1708,1703,1823,1987,2226,2554,2831,3125,3343,3305,3415,3532,3648,3736,3864,3997,4111,4324
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",2084,2420,2597,2896,3053,3120,3307,3515,3736,3892,4092,4159,4067,4072,4063,4058,4055,4259,4339,4525,4683
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",152,212,234,258,297,352,380,365,373,456,468,647,644,668,698,796,796,855,816,923,939
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1576,1745,1802,1877,2018,2213,2390,2522,2679,2845,2984,3246,3358,3467,3566,3739,3804,3920,4014,4250,4395
 "51000" ,"Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1424,1532,1568,1620,1721,1861,2010,2157,2306,2389,2516,2599,2714,2799,2868,2943,3008,3065,3198,3327,3455
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",21085,22925,24373,26015,26399,27055,28271,29900,31495,33051,34578,35221,34362,34935,36184,37392,38314,39709,41190,42554,44377
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7384,8069,8650,9195,9036,9136,9623,10013,10653,11233,11790,11491,10599,10843,11383,11605,11998,12314,12432,12660,13206
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2661,3110,3427,3666,3523,3610,3770,3828,4024,4190,4484,4057,3661,3693,3821,3968,4200,4375,4560,4759,5029
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",994,1148,1236,1288,1222,1270,1269,1292,1309,1249,1292,1090,1004,1036,1067,1110,1199,1249,1321,1361,1412
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",626,730,776,805,802,823,867,924,973,1041,1074,998,841,833,828,843,892,924,967,1028,1088
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",756,911,1076,1220,1153,1162,1259,1208,1266,1421,1601,1479,1363,1347,1406,1488,1560,1641,1702,1785,1901
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",285,321,339,353,346,355,376,405,476,478,517,490,454,477,520,527,548,561,569,585,629
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4724,4960,5223,5529,5513,5526,5853,6184,6628,7043,7306,7434,6938,7150,7562,7637,7798,7939,7872,7901,8177
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1911,1978,2052,2157,2203,2257,2380,2515,2686,2812,2915,3007,2949,2963,3065,3111,3204,3293,3334,3357,3409
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",821,913,910,894,879,847,851,885,967,979,1003,932,840,918,1003,1021,1041,1045,1047,1056,1070
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",572,516,557,715,633,575,681,782,906,995,1038,1147,815,925,1099,1087,1070,1001,758,656,748
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1420,1553,1704,1762,1797,1848,1941,2003,2069,2256,2349,2349,2333,2344,2395,2418,2484,2600,2733,2831,2949
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",13701,14856,15723,16821,17363,17918,18648,19888,20842,21818,22789,23729,23763,24092,24802,25787,26316,27395,28758,29894,31171
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",13262,14326,15151,16232,16741,17220,17912,19154,20123,20999,21960,22781,22780,23075,23681,24506,24962,25992,27369,28465,29723
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",4446,4638,4864,5114,5456,5645,5788,6016,6368,6615,6845,7040,7159,7099,7287,7420,7572,7826,8197,8488,8775
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2685,2981,3184,3263,3516,3806,4066,4325,4570,4734,5090,5444,5750,5876,6002,6281,6314,6531,6898,7193,7530
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",1025,1114,1161,1269,1217,1154,1165,1198,1245,1283,1359,1386,1289,1270,1341,1385,1449,1505,1574,1652,1721
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",776,833,898,1040,1014,1033,1095,1273,1250,1309,1407,1466,1452,1496,1512,1626,1672,1747,1862,1950,2032
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",1327,1465,1502,1560,1554,1553,1646,1749,1892,2091,2084,2100,2014,2054,2140,2262,2303,2394,2552,2655,2818
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",1420,1535,1678,1870,1770,1774,1877,2084,2255,2356,2439,2499,2301,2448,2532,2560,2680,2850,3016,3023,3160
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1583,1759,1864,2115,2215,2255,2276,2508,2543,2612,2735,2846,2815,2832,2868,2972,2971,3138,3270,3504,3686
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",438,531,572,589,622,699,736,734,719,819,828,948,984,1017,1120,1281,1354,1403,1389,1428,1448
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1860,2003,2096,2160,2259,2452,2608,2728,2826,3018,3155,3338,3475,3584,3749,3998,4132,4267,4429,4606,4714
 "53000" ,"Washington",8,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1422,1472,1524,1571,1637,1753,1872,1994,2107,2200,2327,2389,2491,2567,2629,2717,2777,2864,3039,3178,3266
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",15814,16588,17582,18624,19467,20377,21175,22401,23517,24602,25576,26556,26947,27902,29274,30204,30713,31642,32590,33592,34758
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",6479,6691,7097,7477,7621,7892,8139,8654,8971,9396,9733,10021,9829,10315,10925,11095,11275,11484,11573,11682,11871
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2121,2256,2400,2502,2556,2705,2740,2903,2885,2866,2922,2824,2769,2912,3013,3137,3219,3276,3372,3425,3498
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1006,1069,1136,1146,1218,1273,1269,1283,1224,1162,1185,1073,1052,1177,1240,1344,1377,1408,1455,1466,1473
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",457,470,501,532,521,566,577,618,628,632,630,622,598,602,609,614,625,633,643,660,671
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",424,459,486,526,531,565,582,670,686,701,710,726,713,715,722,733,757,765,781,797,840
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",234,258,277,298,286,301,311,332,347,372,397,402,406,418,442,446,460,470,492,502,514
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4359,4435,4697,4975,5065,5188,5399,5751,6086,6530,6811,7197,7060,7402,7912,7958,8056,8208,8201,8257,8373
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1697,1713,1763,1809,1821,1841,1877,1972,2055,2154,2251,2399,2474,2523,2610,2628,2667,2702,2748,2807,2857
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",603,637,657,679,663,663,656,666,699,719,726,737,731,746,762,778,796,811,825,842,850
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",568,507,563,684,673,652,735,864,1009,1126,1193,1352,1039,1242,1543,1542,1528,1459,1143,1019,1082
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1491,1579,1714,1803,1908,2032,2131,2249,2323,2531,2641,2709,2815,2891,2996,3010,3066,3236,3485,3589,3585
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",9334,9897,10485,11146,11847,12484,13036,13747,14546,15206,15843,16535,17119,17587,18349,19108,19437,20158,21016,21910,22887
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",14,"...","  Household consumption expenditures (for services)",8778,9307,9803,10409,11025,11619,12162,12830,13618,14187,14853,15425,15933,16350,17014,17678,17966,18642,19458,20266,21174
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",15,"...","  Housing and utilities",2219,2322,2466,2615,2790,2902,3010,3192,3432,3611,3764,3888,3960,4015,4112,4236,4356,4518,4713,4958,5149
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",16,"...","  Health care",2997,3162,3272,3449,3730,4001,4220,4516,4783,4904,5161,5377,5735,5827,5998,6364,6484,6801,7172,7533,7935
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",17,"...","  Transportation services",267,291,323,338,355,359,363,367,380,393,415,427,428,437,456,464,465,477,485,492,510
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",18,"...","  Recreation services",372,403,447,500,558,615,649,680,719,744,771,770,776,801,817,820,824,832,853,865,907
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",19,"...","  Food services and accommodations",950,991,1028,1084,1106,1159,1237,1302,1399,1473,1521,1641,1709,1818,2075,2221,2216,2258,2370,2391,2386
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",20,"...","  Financial services and insurance",873,967,1063,1178,1122,1129,1145,1213,1305,1394,1512,1598,1561,1673,1771,1784,1838,1930,2034,2148,2341
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",21,"...","  Other services",1101,1171,1205,1244,1364,1455,1538,1559,1600,1669,1709,1723,1764,1778,1786,1788,1782,1826,1833,1879,1946
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",22,"..."," Final consumption expenditures of nonprofit institutions serving households (NPISHs)",557,590,682,737,822,865,874,917,928,1019,990,1110,1186,1237,1335,1431,1472,1516,1558,1644,1713
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",23,"..."," Gross output of nonprofit institutions",1584,1628,1772,1863,2013,2124,2138,2264,2359,2509,2511,2687,2869,3009,3178,3367,3460,3570,3723,3924,4114
 "54000" ,"West Virginia",5,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",24,"..."," Less: Receipts from sales of goods and services by nonprofit institutions",1027,1038,1091,1126,1191,1258,1264,1347,1430,1490,1522,1577,1684,1773,1842,1937,1988,2054,2165,2281,2401
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",1,"...","Per capita personal consumption expenditures",19801,20833,22171,23478,24345,25163,26388,27790,29105,30497,31574,32485,32120,32993,34222,34760,35659,36838,37958,39186,40660
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",2,"..."," Goods",7346,7593,8201,8615,8683,8823,9135,9644,9998,10437,10664,10816,10283,10627,11181,11341,11700,12085,12231,12519,13008
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",3,"...","  Durable goods",2700,2885,3145,3221,3281,3403,3488,3630,3639,3600,3610,3458,3288,3370,3441,3502,3684,3884,4077,4228,4420
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",4,"...","   Motor vehicles and parts",1185,1259,1361,1365,1421,1442,1408,1384,1319,1201,1211,1096,1071,1137,1183,1250,1312,1399,1497,1534,1599
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",5,"...","   Furnishings and durable household equipment",587,629,695,720,727,762,798,859,877,879,855,807,747,759,767,761,793,828,884,934,955
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",6,"...","   Recreational goods and vehicles",663,719,788,827,829,883,944,1029,1071,1113,1116,1125,1038,1035,1041,1040,1112,1175,1213,1264,1351
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",7,"...","   Other durable goods",265,278,301,309,303,316,338,358,372,407,428,431,431,439,449,451,467,481,484,496,515
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",8,"...","  Nondurable goods",4647,4708,5056,5394,5403,5421,5647,6014,6359,6837,7054,7358,6994,7257,7741,7839,8016,8201,8154,8291,8588
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",9,"...","   Food and beverages purchased for off-premises consumption",1844,1850,1932,1973,1988,2001,2021,2136,2230,2371,2469,2526,2523,2522,2608,2670,2715,2796,2878,2961,3047
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",10,"...","   Clothing and footwear",765,783,830,839,835,827,845,855,858,870,854,856,839,857,872,877,891,896,899,912,917
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",11,"...","   Gasoline and other energy goods",594,529,600,746,717,675,797,931,1110,1263,1342,1531,1109,1289,1580,1589,1570,1514,1212,1107,1240
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",12,"...","   Other nondurable goods",1445,1545,1694,1837,1863,1918,1984,2092,2160,2332,2389,2445,2524,2589,2680,2703,2840,2996,3165,3310,3384
 "55000" ,"Wisconsin",3,SAEXP2,"Per capita personal consumption expenditures (PCE) by state","Dollars",13,"..."," Services",12455,13240,13970,14863,15661,16340,17253,18146,19107,20060,20910,21669,21837,22365,23041,23419,23959,24753,25727,26667,27652
